gene_family	speciation	speciation_loss	duplication	transfer	transfer_loss	loss	number_gene_copies	number_species
OG0026784	1	0	1	1	0	0	4	3
OG0026787	2	1	0	1	0	0	4	3
OG0026793	2	1	0	1	0	0	4	4
OG0026796	1	1	0	2	0	0	4	4
OG0026799	2	0	1	0	0	0	4	3
OG0026804	0	0	1	2	0	0	4	3
OG0026807	2	4	0	1	0	0	4	4
OG0026810	0	0	1	2	0	0	4	3
OG0026813	0	0	0	3	0	0	4	4
OG0026814	1	0	0	2	0	0	4	4
OG0026816	0	0	1	2	0	0	4	3
OG0026820	2	4	1	0	0	0	4	3
OG0026821	0	0	0	3	0	0	4	4
OG0026823	1	0	1	1	0	0	4	3
OG0026827	2	1	1	0	0	0	4	3
OG0026833	2	1	1	0	0	0	4	3
OG0026834	1	1	0	2	0	0	4	4
OG0026836	0	0	1	2	0	0	4	3
OG0026839	1	0	1	1	0	0	4	3
OG0026841	1	0	1	1	0	0	4	3
OG0026842	1	0	1	1	0	0	4	3
OG0026843	2	0	0	1	0	0	4	4
OG0026848	1	0	1	1	0	0	4	3
OG0026849	2	0	0	1	0	0	4	4
OG0026859	2	0	1	0	0	0	4	3
OG0026861	0	0	1	2	0	0	4	3
OG0026862	0	0	1	2	0	0	4	3
OG0026864	2	1	1	0	0	0	4	3
OG0026865	3	3	0	0	0	0	4	4
OG0026868	1	0	0	2	0	0	4	4
OG0026869	1	0	0	2	0	0	4	4
OG0026871	0	0	1	2	0	0	4	3
OG0026872	2	0	1	0	0	0	4	3
OG0026874	1	0	1	1	0	0	4	3
OG0026881	0	0	1	2	0	0	4	3
OG0026886	1	0	1	1	0	0	4	3
OG0026890	3	0	0	0	0	0	4	4
OG0026893	0	0	1	2	0	0	4	3
OG0026894	0	0	1	2	0	0	4	3
OG0026896	2	0	1	0	0	0	4	3
OG0026898	2	1	0	1	0	0	4	4
OG0026903	1	1	1	1	0	0	4	3
OG0026904	1	0	0	2	0	0	4	4
OG0026908	2	0	0	1	0	0	4	4
OG0026909	0	0	1	2	0	0	4	3
OG0026910	3	3	0	0	0	0	4	4
OG0026912	2	0	0	1	0	0	4	4
OG0026913	0	0	1	2	0	0	4	3
OG0026914	0	0	1	2	0	0	4	3
OG0026915	1	0	0	2	0	0	4	4
OG0026916	2	1	0	1	0	0	4	4
OG0026917	3	3	0	0	0	0	4	4
OG0026923	0	0	0	3	0	0	4	4
OG0026930	1	1	1	1	0	0	4	3
OG0026931	1	0	1	1	0	0	4	3
OG0026937	1	1	0	2	0	0	4	4
OG0026939	0	0	0	3	0	0	4	4
OG0026941	2	0	0	1	0	0	4	4
OG0026942	1	0	1	1	0	0	4	3
OG0026948	0	0	1	2	0	0	4	3
OG0026949	1	1	1	1	0	0	4	3
OG0026950	2	0	0	1	0	0	4	4
OG0026952	2	0	0	1	0	0	4	4
OG0026954	0	0	0	3	0	0	4	4
OG0026956	1	0	1	1	0	0	4	3
OG0026959	2	0	0	1	0	0	4	4
OG0026962	1	0	0	2	0	0	4	4
OG0026964	3	0	0	0	0	0	4	4
OG0026967	0	0	1	2	0	0	4	3
OG0026969	1	1	1	1	0	0	4	3
OG0026974	0	0	1	2	0	0	4	3
OG0026975	1	0	1	1	0	0	4	3
OG0026978	2	1	0	1	0	0	4	4
OG0026980	2	3	1	0	0	0	4	3
OG0026981	1	0	1	1	0	0	4	3
OG0026989	1	0	0	2	0	0	4	4
OG0026991	1	2	0	2	0	0	4	4
OG0026992	1	0	1	1	0	0	4	3
OG0026995	0	0	1	2	0	0	4	3
OG0026996	2	0	0	1	0	0	4	4
OG0026997	0	0	1	2	0	0	4	3
OG0027001	3	3	0	0	0	0	4	4
OG0027002	2	0	0	1	0	0	4	4
OG0027003	2	1	0	1	0	0	4	4
OG0027005	2	0	1	0	0	0	4	3
OG0027006	2	0	0	1	0	0	4	4
OG0027008	1	0	0	2	0	0	4	4
OG0027011	1	0	0	2	0	0	4	4
OG0027019	0	0	1	2	0	0	4	3
OG0027020	1	0	1	1	0	0	4	3
OG0027022	0	0	0	3	0	0	4	4
OG0027023	1	0	1	1	0	0	4	3
OG0027027	2	0	0	1	0	0	4	4
OG0027028	1	0	1	1	0	0	4	3
OG0027029	1	0	1	1	0	0	4	3
OG0027030	1	2	0	2	0	0	4	4
OG0027032	2	0	0	1	0	0	4	4
OG0027034	1	0	0	2	0	0	4	4
OG0027036	3	0	0	0	0	0	4	4
OG0027037	1	0	1	1	0	0	4	3
OG0027038	2	0	0	1	0	0	4	4
OG0027039	3	0	0	0	0	0	4	4
OG0027041	2	0	0	1	0	0	4	4
OG0027042	2	0	0	1	0	0	4	4
OG0027043	2	0	1	0	0	0	4	3
OG0027045	1	2	0	2	0	0	4	4
OG0027046	1	0	1	1	0	0	4	3
OG0027047	1	0	0	2	0	0	4	4
OG0027048	1	0	0	2	0	0	4	4
OG0027049	0	0	0	3	0	0	4	4
OG0027051	0	0	1	2	0	0	4	3
OG0027053	2	0	0	1	0	0	4	3
OG0027054	0	0	1	2	0	0	4	3
OG0027055	2	0	0	1	0	0	4	4
OG0027056	0	0	1	2	0	0	4	3
OG0027057	0	0	1	2	0	0	4	3
OG0027058	2	4	0	1	0	0	4	4
OG0027059	0	0	0	3	0	0	4	4
OG0027061	2	1	1	0	0	0	4	3
OG0027063	2	0	0	1	0	0	4	4
OG0027065	1	0	1	1	0	0	4	3
OG0027068	2	0	1	0	0	0	4	3
OG0027070	0	0	1	2	0	0	4	3
OG0027071	0	0	1	2	0	0	4	3
OG0027074	2	0	1	0	0	0	4	3
OG0027078	0	0	1	2	0	0	4	3
OG0027082	1	0	1	1	0	0	4	3
OG0027083	2	0	1	0	0	0	4	3
OG0027084	2	1	1	0	0	0	4	3
OG0027087	2	3	1	0	0	0	4	3
OG0027093	2	0	0	1	0	0	4	4
OG0027094	1	0	1	1	0	0	4	3
OG0027096	2	1	0	1	0	0	4	4
OG0027097	1	0	1	1	0	0	4	3
OG0027098	1	0	1	1	0	0	4	3
OG0027099	1	0	0	2	0	0	4	4
OG0027103	1	0	0	2	0	0	4	4
OG0027104	1	0	0	2	0	0	4	4
OG0027105	1	0	1	1	0	0	4	3
OG0027106	0	0	1	2	0	0	4	3
OG0027107	2	0	0	1	0	0	4	4
OG0027108	1	0	0	2	0	0	4	4
OG0027112	0	0	1	2	0	0	4	3
OG0027113	1	1	0	2	0	0	4	4
OG0027114	1	0	1	1	0	0	4	3
OG0027118	3	0	0	0	0	0	4	4
OG0027123	2	3	0	1	0	0	4	4
OG0027125	3	4	0	0	0	0	4	4
OG0027131	3	4	0	0	0	0	4	4
OG0027133	2	0	1	0	0	0	4	3
OG0027134	3	3	0	0	0	0	4	4
OG0027136	2	0	0	1	0	0	4	4
OG0027137	0	0	1	2	0	0	4	3
OG0027140	0	0	0	3	0	0	4	4
OG0027142	1	1	1	1	0	0	4	3
OG0027143	1	0	1	1	0	0	4	3
OG0027144	2	0	0	1	0	0	4	4
OG0027147	0	0	0	3	0	0	4	4
OG0027148	2	0	0	1	0	0	4	3
OG0027151	1	0	1	1	0	0	4	3
OG0027152	3	0	0	0	0	0	4	4
OG0027153	3	0	0	0	0	0	4	4
OG0027155	0	0	1	2	0	0	4	3
OG0027156	1	2	0	2	0	0	4	4
OG0027159	1	0	0	2	0	0	4	4
OG0027160	1	0	0	2	0	0	4	4
OG0027161	2	0	1	0	0	0	4	3
OG0027162	1	1	1	1	0	0	4	3
OG0027164	0	0	1	2	0	0	4	3
OG0027165	2	4	0	1	0	0	4	4
OG0027168	2	0	0	1	0	0	4	4
OG0027169	0	0	1	2	0	0	4	3
OG0027170	3	0	0	0	0	0	4	4
OG0027171	2	0	0	1	0	0	4	4
OG0027172	1	0	0	2	0	0	4	4
OG0027174	1	0	1	1	0	0	4	3
OG0027175	3	0	0	0	0	0	4	4
OG0027176	3	4	0	0	0	0	4	4
OG0027179	0	0	0	3	0	0	4	4
OG0027180	1	1	1	1	0	0	4	3
OG0027181	0	0	1	2	0	0	4	3
OG0027182	1	0	0	2	0	0	4	4
OG0027183	1	0	1	1	0	0	4	3
OG0027185	2	0	0	1	0	0	4	4
OG0027186	2	0	0	1	0	0	4	4
OG0027187	3	3	0	0	0	0	4	4
OG0027188	0	0	1	2	0	0	4	3
OG0027189	0	0	1	2	0	0	4	3
OG0027190	1	0	0	2	0	0	4	4
OG0027191	0	0	1	2	0	0	4	3
OG0027193	0	0	0	3	0	0	4	4
OG0027194	1	0	1	1	0	0	4	3
OG0027196	3	0	0	0	0	0	4	4
OG0027197	3	2	0	0	0	0	4	4
OG0027198	2	1	0	1	0	0	4	4
OG0027199	0	0	1	2	0	0	4	3
OG0027201	0	0	1	2	0	0	4	3
OG0027202	1	0	1	1	0	0	4	3
OG0027204	3	0	0	0	0	0	4	4
OG0027205	2	0	0	1	0	0	4	4
OG0027206	3	5	0	0	0	0	4	4
OG0027207	0	0	1	2	0	0	4	3
OG0027208	2	0	0	1	0	0	4	4
OG0027209	1	1	0	2	0	0	4	4
OG0027211	1	1	1	1	0	0	4	3
OG0027216	0	0	1	2	0	0	4	3
OG0027218	1	1	1	1	0	0	4	3
OG0027221	0	0	1	2	0	0	4	3
OG0027224	0	0	1	2	0	0	4	3
OG0027227	2	3	0	1	0	0	4	4
OG0027231	0	0	0	3	0	0	4	4
OG0027232	0	0	1	2	0	0	4	3
OG0027235	2	3	1	0	0	0	4	3
OG0027240	3	2	0	0	0	0	4	4
OG0027246	0	0	1	2	0	0	4	3
OG0027248	0	0	1	2	0	0	4	3
OG0027251	3	5	0	0	0	0	4	4
OG0027252	3	4	0	0	0	0	4	4
OG0027254	1	1	1	1	0	0	4	3
OG0027257	1	0	0	2	0	0	4	4
OG0027259	1	0	0	2	0	0	4	4
OG0027263	1	0	1	1	0	0	4	3
OG0027265	0	0	1	2	0	0	4	3
OG0027269	2	3	0	1	0	0	4	4
OG0027270	3	3	0	0	0	0	4	4
OG0027272	1	0	0	2	0	0	4	4
OG0027274	2	1	0	1	0	0	4	4
OG0027281	0	0	0	3	0	0	4	4
OG0027282	0	0	0	3	0	0	4	4
OG0027284	3	6	0	0	0	0	4	4
OG0027286	2	3	1	0	0	0	4	3
OG0027287	1	0	1	1	0	0	4	3
OG0027288	1	0	0	2	0	0	4	4
OG0027291	1	0	1	1	0	0	4	3
OG0027292	2	3	1	0	0	0	4	3
OG0027295	0	0	1	2	0	0	4	3
OG0027296	2	1	0	1	0	0	4	4
OG0027304	0	0	1	2	0	0	4	3
OG0027310	0	0	0	3	0	0	4	4
OG0027314	0	0	1	2	0	0	4	3
OG0027316	1	0	1	1	0	0	4	3
OG0027317	3	7	0	0	0	0	4	4
OG0027318	0	0	1	2	0	0	4	3
OG0027319	3	6	0	0	0	0	4	4
OG0027321	0	0	1	2	0	0	4	3
OG0027323	1	1	1	1	0	0	4	3
OG0027324	0	0	1	2	0	0	4	3
OG0027326	0	0	1	2	0	0	4	3
OG0027328	0	0	1	2	0	0	4	3
OG0027330	2	3	0	1	0	0	4	4
OG0027331	2	4	1	0	0	0	4	3
OG0027332	0	0	1	2	0	0	4	3
OG0027333	1	1	1	1	0	0	4	3
OG0027334	0	0	1	2	0	0	4	3
OG0027335	2	4	0	1	0	0	4	4
OG0027336	2	3	0	1	0	0	4	4
OG0027338	2	3	1	0	0	0	4	3
OG0027341	2	4	0	1	0	0	4	4
OG0027342	2	3	0	1	0	0	4	4
OG0027350	1	0	0	2	0	0	4	4
OG0027354	2	4	0	1	0	0	4	4
OG0027355	2	1	1	0	0	0	4	3
OG0027357	0	0	1	2	0	0	4	3
OG0027360	3	2	0	0	0	0	4	4
OG0027361	3	5	0	0	0	0	4	4
OG0027365	1	1	1	1	0	0	4	3
OG0027366	0	0	1	2	0	0	4	3
OG0027367	0	0	1	2	0	0	4	3
OG0027368	0	0	0	3	0	0	4	4
OG0027369	2	1	0	1	0	0	4	4
OG0027370	3	4	0	0	0	0	4	4
OG0027371	2	3	0	1	0	0	4	4
OG0027374	0	0	1	2	0	0	4	3
OG0027383	0	0	1	2	0	0	4	3
OG0027390	0	0	1	2	0	0	4	3
OG0027392	1	0	1	1	0	0	4	3
OG0027394	0	0	1	2	0	0	4	3
OG0027395	0	0	1	2	0	0	4	3
OG0027396	1	0	0	2	0	0	4	4
OG0027401	0	0	1	2	0	0	4	3
OG0027404	0	0	1	2	0	0	4	3
OG0027406	0	0	0	3	0	0	4	4
OG0027408	1	0	1	1	0	0	4	3
OG0027411	0	0	1	2	0	0	4	3
OG0027413	3	6	0	0	0	0	4	4
OG0027414	1	0	1	1	0	0	4	3
OG0027416	0	0	1	2	0	0	4	3
OG0027417	0	0	1	2	0	0	4	3
OG0027418	0	0	1	2	0	0	4	3
OG0027419	1	0	1	1	0	0	4	3
OG0027420	0	0	1	2	0	0	4	3
OG0027424	0	0	1	2	0	0	4	3
OG0027425	0	0	1	2	0	0	4	3
OG0027426	1	0	0	2	0	0	4	4
OG0027427	0	0	1	2	0	0	4	3
OG0027428	0	0	1	2	0	0	4	3
OG0027429	0	0	1	2	0	0	4	3
OG0027431	0	0	0	3	0	0	4	4
OG0027433	0	0	1	2	0	0	4	3
OG0027434	0	0	1	2	0	0	4	3
OG0027436	1	0	1	1	0	0	4	3
OG0027437	0	0	0	3	0	0	4	4
OG0027438	0	0	1	2	0	0	4	3
OG0027440	0	0	1	2	0	0	4	3
OG0027441	1	0	0	2	0	0	4	4
OG0027443	1	0	1	1	0	0	4	3
OG0027444	0	0	1	2	0	0	4	3
OG0027445	1	0	1	1	0	0	4	3
OG0027446	0	0	1	2	0	0	4	3
OG0027447	0	0	1	2	0	0	4	3
OG0027448	0	0	1	2	0	0	4	3
OG0027449	2	2	0	1	0	0	4	4
OG0027450	0	0	1	2	0	0	4	3
OG0027452	1	0	1	1	0	0	4	3
OG0027453	0	0	0	3	0	0	4	4
OG0027454	0	0	1	2	0	0	4	3
OG0027456	0	0	0	3	0	0	4	4
OG0027457	2	4	0	1	0	0	4	4
OG0027459	0	0	1	2	0	0	4	3
OG0027462	1	2	0	2	0	0	4	4
OG0027463	0	0	1	2	0	0	4	3
OG0027464	1	2	0	2	0	0	4	4
OG0027466	1	1	1	1	0	0	4	3
OG0027467	1	0	0	2	0	0	4	4
OG0027468	0	0	1	2	0	0	4	3
OG0027469	0	0	1	2	0	0	4	3
OG0027470	2	1	0	1	0	0	4	4
OG0027471	0	0	1	2	0	0	4	3
OG0027472	0	0	0	3	0	0	4	4
OG0027475	0	0	1	2	0	0	4	3
OG0027477	0	0	1	2	0	0	4	3
OG0027478	0	0	1	2	0	0	4	3
OG0027479	1	0	0	2	0	0	4	4
OG0027481	0	0	1	2	0	0	4	3
OG0027482	1	0	1	1	0	0	4	3
OG0027483	0	0	1	2	0	0	4	3
OG0027484	0	0	0	3	0	0	4	4
OG0027485	1	0	0	2	0	0	4	4
OG0027488	0	0	0	3	0	0	4	4
OG0027489	0	0	1	2	0	0	4	3
OG0027491	0	0	1	2	0	0	4	3
OG0027492	1	1	0	2	0	0	4	4
OG0027493	0	0	1	2	0	0	4	3
OG0027494	0	0	1	2	0	0	4	3
OG0027495	1	0	1	1	0	0	4	3
OG0027497	0	0	1	2	0	0	4	3
OG0027498	0	0	0	3	0	0	4	4
OG0027499	1	2	0	2	0	0	4	4
OG0027500	0	0	0	3	0	0	4	4
OG0027501	1	0	0	2	0	0	4	4
OG0027502	0	0	1	2	0	0	4	3
OG0027503	1	0	0	2	0	0	4	4
OG0027504	1	2	0	2	0	0	4	4
OG0027505	1	0	0	2	0	0	4	4
OG0027506	1	0	0	2	0	0	4	4
OG0027507	0	0	1	2	0	0	4	3
OG0027511	0	0	1	2	0	0	4	3
OG0027512	0	0	1	2	0	0	4	3
OG0027518	1	0	0	2	0	0	4	4
OG0027520	1	0	0	2	0	0	4	4
OG0027523	0	0	0	3	0	0	4	4
OG0027527	0	0	1	2	0	0	4	3
OG0027528	3	3	0	0	0	0	4	4
OG0027530	1	0	0	2	0	0	4	4
OG0027532	0	0	0	3	0	0	4	4
OG0027538	1	0	0	2	0	0	4	4
OG0027539	0	0	1	2	0	0	4	3
OG0027540	1	1	1	1	0	0	4	3
OG0027542	0	0	1	2	0	0	4	3
OG0027545	0	0	1	2	0	0	4	3
OG0027546	3	6	0	0	0	0	4	4
OG0027548	0	0	1	2	0	0	4	3
OG0027551	3	5	0	0	0	0	4	4
OG0027553	1	0	0	2	0	0	4	4
OG0027555	0	0	1	2	0	0	4	3
OG0027557	0	0	1	2	0	0	4	3
OG0027558	0	0	1	2	0	0	4	3
OG0027559	2	3	1	0	0	0	4	3
OG0027561	1	0	1	1	0	0	4	3
OG0027562	0	0	0	3	0	0	4	4
OG0027563	2	4	1	0	0	0	4	3
OG0027566	0	0	0	3	0	0	4	4
OG0027569	0	0	1	2	0	0	4	3
OG0027571	3	3	0	0	0	0	4	4
OG0027573	3	5	0	0	0	0	4	4
OG0027575	1	0	0	2	0	0	4	4
OG0027576	1	0	0	2	0	0	4	4
OG0027577	3	4	0	0	0	0	4	4
OG0027578	1	1	1	1	0	0	4	3
OG0027581	1	0	0	2	0	0	4	4
OG0027584	0	0	1	2	0	0	4	3
OG0027585	1	0	1	1	0	0	4	3
OG0027587	1	0	0	2	0	0	4	4
OG0027588	0	0	1	2	0	0	4	3
OG0027591	1	0	0	2	0	0	4	4
OG0027593	0	0	0	3	0	0	4	4
OG0027595	0	0	0	3	0	0	4	4
OG0027596	0	0	1	2	0	0	4	3
OG0027597	1	0	1	1	0	0	4	3
OG0027598	0	0	1	2	0	0	4	3
OG0027602	1	0	1	1	0	0	4	3
OG0027603	2	2	1	0	0	0	4	3
OG0027604	1	0	1	1	0	0	4	3
OG0027606	1	0	1	1	0	0	4	3
OG0027608	0	0	1	2	0	0	4	3
OG0027614	0	0	0	3	0	0	4	4
OG0027615	0	0	1	2	0	0	4	3
OG0027617	1	0	0	2	0	0	4	4
OG0027619	0	0	0	3	0	0	4	4
OG0027621	0	0	0	3	0	0	4	4
OG0027622	0	0	0	3	0	0	4	4
OG0027624	3	5	0	0	0	0	4	4
OG0027625	2	3	1	0	0	0	4	3
OG0027626	1	0	1	1	0	0	4	3
OG0027628	0	0	0	3	0	0	4	4
OG0027629	0	0	1	2	0	0	4	3
OG0027630	0	0	1	2	0	0	4	3
OG0027631	1	0	0	2	0	0	4	4
OG0027632	1	2	0	2	0	0	4	4
OG0027634	0	0	1	2	0	0	4	3
OG0027636	1	0	1	1	0	0	4	3
OG0027637	2	4	0	1	0	0	4	4
OG0027638	3	2	0	0	0	0	4	4
OG0027639	1	0	1	1	0	0	4	3
OG0027640	0	0	1	2	0	0	4	3
OG0027642	0	0	0	3	0	0	4	4
OG0027643	1	0	0	2	0	0	4	4
OG0027644	1	0	0	2	0	0	4	4
OG0027645	0	0	1	2	0	0	4	3
OG0027646	1	0	0	2	0	0	4	4
OG0027647	0	0	1	2	0	0	4	3
OG0027649	2	2	1	0	0	0	4	3
OG0027651	1	0	1	1	0	0	4	3
OG0027653	1	1	0	2	0	0	4	4
OG0027654	1	0	0	2	0	0	4	4
OG0027655	1	0	1	1	0	0	4	3
OG0027656	0	0	1	2	0	0	4	3
OG0027657	0	0	1	2	0	0	4	3
OG0027658	3	4	0	0	0	0	4	4
OG0027659	1	0	0	2	0	0	4	4
OG0027661	0	0	1	2	0	0	4	3
OG0027662	2	2	1	0	0	0	4	3
OG0027663	1	1	0	2	0	0	4	4
OG0027664	3	4	0	0	0	0	4	4
OG0027665	2	1	0	1	0	0	4	4
OG0027666	3	6	0	0	0	0	4	4
OG0027667	2	4	0	1	0	0	4	4
OG0027668	1	0	0	2	0	0	4	4
OG0027669	1	0	1	1	0	0	4	3
OG0027671	0	0	1	2	0	0	4	3
OG0027672	2	4	0	1	0	0	4	4
OG0027673	0	0	0	3	0	0	4	4
OG0027675	0	0	0	3	0	0	4	4
OG0027676	0	0	1	2	0	0	4	3
OG0027677	0	0	1	2	0	0	4	3
OG0027678	1	0	0	2	0	0	4	4
OG0027681	2	2	1	0	0	0	4	3
OG0027682	0	0	1	2	0	0	4	3
OG0027683	3	6	0	0	0	0	4	4
OG0027685	0	0	1	2	0	0	4	3
OG0027687	3	4	0	0	0	0	4	4
OG0027688	0	0	0	3	0	0	4	4
OG0027690	1	0	0	2	0	0	4	4
OG0027691	0	0	0	3	0	0	4	4
OG0027692	2	4	0	1	0	0	4	4
OG0027693	3	3	0	0	0	0	4	4
OG0027694	3	4	0	0	0	0	4	4
OG0027695	0	0	1	2	0	0	4	3
OG0027697	0	0	0	3	0	0	4	4
OG0027698	1	0	0	2	0	0	4	4
OG0027700	0	0	0	3	0	0	4	4
OG0027702	2	2	1	0	0	0	4	3
OG0027703	1	0	0	2	0	0	4	4
OG0027704	0	0	0	3	0	0	4	4
OG0027705	1	0	1	1	0	0	4	3
OG0027707	0	0	1	2	0	0	4	3
OG0027708	1	0	1	1	0	0	4	3
OG0027709	0	0	0	3	0	0	4	4
OG0027710	0	0	1	2	0	0	4	3
OG0027711	3	3	0	0	0	0	4	4
OG0027713	2	2	1	0	0	0	4	3
OG0027714	0	0	1	2	0	0	4	3
OG0027717	0	0	1	2	0	0	4	3
OG0027718	1	0	0	2	0	0	4	4
OG0027720	3	6	0	0	0	0	4	4
OG0027721	0	0	0	3	0	0	4	4
OG0027722	1	0	1	1	0	0	4	3
OG0027723	3	3	0	0	0	0	4	4
OG0027724	0	0	1	2	0	0	4	3
OG0027725	1	0	1	1	0	0	4	3
OG0027726	1	0	0	2	0	0	4	4
OG0027730	1	0	0	2	0	0	4	4
OG0027731	3	5	0	0	0	0	4	4
OG0027733	3	7	0	0	0	0	4	4
OG0027734	0	0	0	3	0	0	4	4
OG0027735	1	0	1	1	0	0	4	3
OG0027736	2	4	1	0	0	0	4	3
OG0027737	1	0	0	2	0	0	4	4
OG0027738	1	0	0	2	0	0	4	4
OG0027739	0	0	1	2	0	0	4	3
OG0027740	0	0	0	3	0	0	4	4
OG0027741	1	0	1	1	0	0	4	3
OG0027742	1	0	1	1	0	0	4	3
OG0027743	1	0	1	1	0	0	4	3
OG0027746	0	0	1	2	0	0	4	3
OG0027748	1	0	1	1	0	0	4	3
OG0027749	0	0	0	3	0	0	4	4
OG0027750	0	0	1	2	0	0	4	3
OG0027752	1	0	1	1	0	0	4	3
OG0027753	0	0	1	2	0	0	4	3
OG0027755	0	0	0	3	0	0	4	4
OG0027756	1	0	1	1	0	0	4	3
OG0027757	1	0	1	1	0	0	4	3
OG0027759	1	0	1	1	0	0	4	3
OG0027760	0	0	1	2	0	0	4	3
OG0027762	1	0	1	1	0	0	4	3
OG0027763	2	4	1	0	0	0	4	3
OG0027765	1	0	1	1	0	0	4	3
OG0027766	0	0	1	2	0	0	4	3
OG0027767	0	0	1	2	0	0	4	3
OG0027768	1	0	0	2	0	0	4	4
OG0027769	1	0	1	1	0	0	4	3
OG0027771	0	0	1	2	0	0	4	3
OG0027773	1	0	0	2	0	0	4	4
OG0027774	1	0	0	2	0	0	4	4
OG0027775	0	0	0	3	0	0	4	4
OG0027776	0	0	0	3	0	0	4	4
OG0027777	1	0	1	1	0	0	4	3
OG0027778	0	0	1	2	0	0	4	3
OG0027779	1	0	0	2	0	0	4	4
OG0027780	1	0	1	1	0	0	4	3
OG0027782	1	0	0	2	0	0	4	4
OG0027783	0	0	0	3	0	0	4	4
OG0027785	1	0	1	1	0	0	4	3
OG0027789	1	0	0	2	0	0	4	4
OG0027790	1	0	1	1	0	0	4	3
OG0027791	1	0	1	1	0	0	4	3
OG0027792	1	0	1	1	0	0	4	3
OG0027795	0	0	1	2	0	0	4	3
OG0027797	1	0	1	1	0	0	4	3
OG0027798	1	0	0	2	0	0	4	4
OG0027799	0	0	1	2	0	0	4	3
OG0027800	1	0	0	2	0	0	4	4
OG0027803	1	0	1	1	0	0	4	3
OG0027804	1	0	1	1	0	0	4	3
OG0027805	1	0	1	1	0	0	4	3
OG0027806	1	0	1	1	0	0	4	3
OG0027807	1	0	1	1	0	0	4	3
OG0027808	1	0	1	1	0	0	4	3
OG0027809	0	0	1	2	0	0	4	3
OG0027811	1	0	0	2	0	0	4	4
OG0027812	0	0	1	2	0	0	4	3
OG0027813	1	0	1	1	0	0	4	3
OG0027814	0	0	1	2	0	0	4	3
OG0027815	1	0	0	2	0	0	4	4
OG0027816	0	0	0	3	0	0	4	4
OG0027817	0	0	0	3	0	0	4	4
OG0027819	1	0	1	1	0	0	4	3
OG0027820	1	0	1	1	0	0	4	3
OG0027821	1	0	1	1	0	0	4	3
OG0027822	1	0	0	2	0	0	4	4
OG0027823	1	0	0	2	0	0	4	4
OG0027824	1	0	0	2	0	0	4	4
OG0027825	0	0	0	3	0	0	4	4
OG0027826	1	0	1	1	0	0	4	3
OG0027828	0	0	1	2	0	0	4	3
OG0027830	0	0	1	2	0	0	4	3
OG0027831	0	0	0	3	0	0	4	4
OG0027836	1	0	1	1	0	0	4	3
OG0027837	1	0	1	1	0	0	4	3
OG0027838	0	0	0	3	0	0	4	4
OG0027839	1	0	1	1	0	0	4	3
OG0027840	0	0	1	2	0	0	4	3
OG0027841	1	0	0	2	0	0	4	4
OG0027842	1	0	0	2	0	0	4	4
OG0027845	1	0	1	1	0	0	4	3
OG0027846	1	0	0	2	0	0	4	4
OG0027847	1	0	0	2	0	0	4	4
OG0027848	0	0	0	3	0	0	4	4
OG0027849	0	0	1	2	0	0	4	3
OG0027850	1	0	1	1	0	0	4	3
OG0027851	0	0	0	3	0	0	4	4
OG0027853	1	0	0	2	0	0	4	4
OG0027854	1	0	1	1	0	0	4	3
OG0027855	1	0	0	2	0	0	4	4
OG0027856	0	0	0	3	0	0	4	4
OG0027857	1	0	1	1	0	0	4	3
OG0027858	1	0	0	2	0	0	4	4
OG0027859	0	0	0	3	0	0	4	4
OG0027861	1	0	0	2	0	0	4	4
OG0027863	0	0	0	3	0	0	4	4
OG0027864	3	4	0	0	0	0	4	4
OG0027865	1	0	0	2	0	0	4	4
OG0027866	1	0	1	1	0	0	4	3
OG0027867	1	0	1	1	0	0	4	3
OG0027868	1	0	0	2	0	0	4	4
OG0027870	0	0	0	3	0	0	4	4
OG0027871	0	0	0	3	0	0	4	4
OG0027872	1	0	1	1	0	0	4	3
OG0027874	1	0	1	1	0	0	4	3
OG0027875	0	0	0	3	0	0	4	4
OG0027876	1	0	0	2	0	0	4	4
OG0027877	1	0	1	1	0	0	4	3
OG0027878	1	0	1	1	0	0	4	3
OG0027879	1	0	0	2	0	0	4	4
OG0027880	0	0	0	3	0	0	4	4
OG0027881	1	0	0	2	0	0	4	4
OG0027882	1	0	1	1	0	0	4	3
OG0027887	0	0	0	3	0	0	4	4
OG0027888	1	0	0	2	0	0	4	4
OG0027889	1	0	0	2	0	0	4	4
OG0027890	1	0	1	1	0	0	4	3
OG0027891	1	0	0	2	0	0	4	4
OG0027892	1	0	0	2	0	0	4	4
OG0027893	0	0	0	3	0	0	4	4
OG0027894	0	0	1	2	0	0	4	3
OG0027895	0	0	1	2	0	0	4	3
OG0027896	0	0	0	3	0	0	4	4
OG0027897	0	0	1	2	0	0	4	3
OG0027898	2	3	0	1	0	0	4	4
OG0027900	0	0	0	3	0	0	4	4
OG0027901	0	0	0	3	0	0	4	4
OG0027902	0	0	0	3	0	0	4	4
OG0027903	1	0	0	2	0	0	4	4
OG0027906	1	0	0	2	0	0	4	4
OG0027908	1	0	0	2	0	0	4	4
OG0027909	1	0	0	2	0	0	4	4
OG0027910	1	0	0	2	0	0	4	4
OG0027911	1	0	0	2	0	0	4	4
OG0027914	1	0	1	1	0	0	4	3
OG0027915	1	0	0	2	0	0	4	4
OG0027916	0	0	1	2	0	0	4	3
OG0027917	0	0	1	2	0	0	4	3
OG0027918	1	0	0	2	0	0	4	4
